Model;Scenario;Country;languages;Fact;Stance;Rainbow Map;Fact Statistics;Fact Pvalue;Fact MAE;Stance Statistics;Stance Pvalue;Stance MAE
meta-llama/Llama-3.2-3B;language_scenario;Belarus;Russian;32.72;65.2;10.16;277.5;0.0;0.44;116.0;0.0;0.84
meta-llama/Llama-3.2-3B;language_scenario;Belgium;Dutch;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Belgium;German;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Belgium;French;0.6;50.96;85.31;0.0;0.0;1.16;395.0;0.0;0.67
meta-llama/Llama-3.2-3B;language_scenario;Bosnia & Herzegovina;Bosnian;1.56;55.73;39.63;2.0;0.0;0.54;739.5;0.01;0.59
meta-llama/Llama-3.2-3B;language_scenario;Bosnia & Herzegovina;Serbian;32.69;56.66;39.63;979.5;0.24;0.64;879.0;0.01;0.61
meta-llama/Llama-3.2-3B;language_scenario;Bosnia & Herzegovina;Croatian;4.71;48.91;39.63;33.0;0.0;0.55;1076.0;0.13;0.64
meta-llama/Llama-3.2-3B;language_scenario;Bulgaria;Bulgarian;17.93;50.8;21.26;613.0;0.81;0.45;607.5;0.0;0.69
meta-llama/Llama-3.2-3B;language_scenario;Croatia;Croatian;4.71;48.91;49.14;10.0;0.0;0.64;1300.0;0.78;0.7
meta-llama/Llama-3.2-3B;language_scenario;Cyprus;Modern Greek;13.09;51.65;33.69;550.0;0.07;0.54;859.0;0.01;0.71
meta-llama/Llama-3.2-3B;language_scenario;Cyprus;Greek;13.09;51.65;33.69;550.0;0.07;0.54;859.0;0.01;0.71
meta-llama/Llama-3.2-3B;language_scenario;Cyprus;Turkish;0.0;50.0;33.69;0.0;0.0;0.46;896.0;0.01;0.67
meta-llama/Llama-3.2-3B;language_scenario;Czechia;Czech;4.77;53.14;33.17;18.0;0.0;0.42;721.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Denmark;Danish;33.4;55.62;80.1;276.5;0.0;0.83;630.0;0.0;0.63
meta-llama/Llama-3.2-3B;language_scenario;Estonia;Estonian;0.91;51.21;45.91;9.0;0.0;0.62;1162.0;0.3;0.7
meta-llama/Llama-3.2-3B;language_scenario;Finland;Swedish;19.47;49.51;69.85;244.0;0.0;0.9;861.5;0.01;0.71
meta-llama/Llama-3.2-3B;language_scenario;Finland;Finnish;17.48;48.19;69.85;167.0;0.0;0.86;742.0;0.0;0.67
meta-llama/Llama-3.2-3B;language_scenario;France;French;0.6;50.96;61.38;0.0;0.0;0.83;1130.0;0.23;0.7
meta-llama/Llama-3.2-3B;language_scenario;Georgia;Georgian;51.27;45.32;11.88;327.0;0.0;0.71;382.0;0.0;0.63
meta-llama/Llama-3.2-3B;language_scenario;Germany;German;50.0;50.0;69.1;822.0;0.0;0.63;822.0;0.0;0.63
meta-llama/Llama-3.2-3B;language_scenario;Greece;Modern Greek;13.09;51.65;69.18;272.5;0.0;0.95;910.0;0.02;0.69
meta-llama/Llama-3.2-3B;language_scenario;Greece;Greek;13.09;51.65;69.18;272.5;0.0;0.95;910.0;0.02;0.69
meta-llama/Llama-3.2-3B;language_scenario;Hungary;Hungarian;48.84;50.94;22.7;636.5;0.0;0.66;622.0;0.0;0.69
meta-llama/Llama-3.2-3B;language_scenario;Iceland;Icelandic;50.0;50.0;84.06;436.0;0.0;0.68;436.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Ireland;Irish;50.0;50.0;62.84;984.5;0.04;0.68;984.5;0.04;0.68
meta-llama/Llama-3.2-3B;language_scenario;Ireland;English;49.12;79.89;62.84;429.0;0.07;0.53;570.5;0.06;0.63
meta-llama/Llama-3.2-3B;language_scenario;Italy;Italian;3.53;52.4;24.41;27.0;0.0;0.33;579.5;0.0;0.69
meta-llama/Llama-3.2-3B;language_scenario;Netherlands;Dutch;50.0;50.0;63.82;985.5;0.04;0.68;985.5;0.04;0.68
meta-llama/Llama-3.2-3B;language_scenario;Kosovo;Serbian;32.69;56.66;34.82;1123.5;0.92;0.67;766.5;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Kosovo;Albanian;47.92;53.4;34.82;745.0;0.05;0.58;879.5;0.01;0.69
meta-llama/Llama-3.2-3B;language_scenario;Latvia;Latvian;50.0;50.0;25.74;685.5;0.0;0.66;685.5;0.0;0.66
meta-llama/Llama-3.2-3B;language_scenario;Liechtenstein;German;50.0;50.0;28.96;762.5;0.0;0.68;762.5;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Lithuania;Lithuanian;11.74;48.71;24.09;147.5;0.03;0.37;701.0;0.0;0.7
meta-llama/Llama-3.2-3B;language_scenario;Luxembourg;Luxembourgish;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.2-3B;language_scenario;Luxembourg;German;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.2-3B;language_scenario;Luxembourg;French;0.6;50.96;68.41;0.0;0.0;0.93;914.5;0.02;0.69
meta-llama/Llama-3.2-3B;language_scenario;Malta;Maltese;50.0;50.0;88.83;292.5;0.0;0.68;292.5;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Malta;English;49.12;79.89;88.83;191.0;0.0;0.7;353.5;0.04;0.37
meta-llama/Llama-3.2-3B;language_scenario;Moldova;Romanian;10.18;55.25;38.41;131.0;0.0;0.53;830.5;0.02;0.68
meta-llama/Llama-3.2-3B;language_scenario;Monaco;French;0.6;50.96;13.7;0.0;0.0;0.18;330.5;0.0;0.69
meta-llama/Llama-3.2-3B;language_scenario;Montenegro;Montenegrin;50.0;50.0;49.28;1342.0;0.96;0.66;1342.0;0.96;0.66
meta-llama/Llama-3.2-3B;language_scenario;North Macedonia;Macedonian;16.28;51.49;29.26;944.5;0.4;0.52;775.5;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;North Macedonia;Albanian;47.92;53.4;29.26;637.0;0.01;0.61;730.5;0.0;0.7
meta-llama/Llama-3.2-3B;language_scenario;Norway;Bokmål;1.65;53.21;68.6;14.0;0.0;0.95;907.5;0.01;0.69
meta-llama/Llama-3.2-3B;language_scenario;Poland;Polish;5.0;53.88;20.5;36.0;0.01;0.31;452.5;0.0;0.73
meta-llama/Llama-3.2-3B;language_scenario;Portugal;Portuguese;6.17;54.51;66.99;11.0;0.0;0.86;940.5;0.05;0.65
meta-llama/Llama-3.2-3B;language_scenario;Romania;Romanian;10.18;55.25;18.63;233.5;0.27;0.36;395.0;0.0;0.72
meta-llama/Llama-3.2-3B;language_scenario;Russia;Russian;32.72;65.2;2.0;0.0;0.0;0.42;2.0;0.0;0.87
meta-llama/Llama-3.2-3B;language_scenario;San Marino;Italian;3.53;52.4;14.97;37.5;0.04;0.21;316.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Serbia;Serbian;32.69;56.66;35.26;1046.5;0.87;0.62;799.5;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Slovakia;Slovak;17.71;50.96;27.17;702.5;0.44;0.51;730.0;0.0;0.69
meta-llama/Llama-3.2-3B;language_scenario;Slovenia;Slovene;20.65;55.33;50.29;294.0;0.0;0.68;1182.0;0.35;0.71
meta-llama/Llama-3.2-3B;language_scenario;Spain;Spanish;11.62;54.39;77.97;14.0;0.0;0.93;623.5;0.0;0.65
meta-llama/Llama-3.2-3B;language_scenario;Sweden;Swedish;19.47;49.51;66.07;242.5;0.0;0.85;933.0;0.03;0.71
meta-llama/Llama-3.2-3B;language_scenario;Switzerland;Italian;3.53;52.4;50.12;27.0;0.0;0.67;1182.5;0.46;0.68
meta-llama/Llama-3.2-3B;language_scenario;Switzerland;German;50.0;50.0;50.12;1317.0;0.85;0.68;1317.0;0.85;0.68
meta-llama/Llama-3.2-3B;language_scenario;Switzerland;French;0.6;50.96;50.12;0.0;0.0;0.68;1250.5;0.58;0.69
meta-llama/Llama-3.2-3B;language_scenario;Turkey;Turkish;0.0;50.0;4.75;0.0;0.07;0.07;118.0;0.0;0.68
meta-llama/Llama-3.2-3B;language_scenario;Ukraine;Ukrainian;1.86;50.03;18.76;55.0;0.0;0.27;537.0;0.0;0.7
meta-llama/Llama-3.2-3B;language_scenario;United Kingdom;English;49.12;79.89;45.65;647.0;0.41;0.54;294.5;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Albania;Albanian;59.36;59.09;35.45;582.0;0.0;0.72;676.5;0.0;0.7
meta-llama/Llama-3.1-8B;language_scenario;Andorra;Catalan;37.15;63.77;43.0;639.0;0.5;0.58;764.0;0.0;0.67
meta-llama/Llama-3.1-8B;language_scenario;Armenia;Armenian;97.75;50.66;9.16;0.0;0.0;1.21;253.5;0.0;0.69
meta-llama/Llama-3.1-8B;language_scenario;Austria;German;50.0;50.0;53.98;1286.0;0.72;0.68;1286.0;0.72;0.68
meta-llama/Llama-3.1-8B;language_scenario;Azerbaijan;Azerbaijani;50.0;50.0;2.25;52.5;0.0;0.68;52.5;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Belarus;Belarusian;45.45;56.11;10.16;245.0;0.0;0.59;217.0;0.0;0.74
meta-llama/Llama-3.1-8B;language_scenario;Belarus;Russian;30.7;63.69;10.16;216.0;0.0;0.43;154.5;0.0;0.83
meta-llama/Llama-3.1-8B;language_scenario;Belgium;Dutch;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Belgium;German;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Belgium;French;16.82;60.95;85.31;46.0;0.0;1.0;575.0;0.0;0.59
meta-llama/Llama-3.1-8B;language_scenario;Bosnia & Herzegovina;Bosnian;14.04;60.13;39.63;209.0;0.0;0.58;771.5;0.01;0.67
meta-llama/Llama-3.1-8B;language_scenario;Bosnia & Herzegovina;Serbian;38.11;59.69;39.63;1224.5;0.76;0.59;896.5;0.01;0.65
meta-llama/Llama-3.1-8B;language_scenario;Bosnia & Herzegovina;Croatian;45.73;65.58;39.63;963.5;0.76;0.64;630.5;0.0;0.63
meta-llama/Llama-3.1-8B;language_scenario;Bulgaria;Bulgarian;39.51;56.11;21.26;464.5;0.0;0.58;458.5;0.0;0.73
meta-llama/Llama-3.1-8B;language_scenario;Croatia;Croatian;45.73;65.58;49.14;939.5;0.8;0.62;798.5;0.01;0.67
meta-llama/Llama-3.1-8B;language_scenario;Cyprus;Modern Greek;82.25;64.54;33.69;264.0;0.0;0.9;643.0;0.0;0.84
meta-llama/Llama-3.1-8B;language_scenario;Cyprus;Greek;82.25;64.54;33.69;264.0;0.0;0.9;643.0;0.0;0.84
meta-llama/Llama-3.1-8B;language_scenario;Cyprus;Turkish;13.08;56.84;33.69;218.0;0.01;0.56;716.0;0.0;0.73
meta-llama/Llama-3.1-8B;language_scenario;Czechia;Czech;19.83;64.08;33.17;353.5;0.03;0.47;515.5;0.0;0.71
meta-llama/Llama-3.1-8B;language_scenario;Denmark;Danish;70.2;66.35;80.1;385.5;0.04;0.4;684.0;0.0;0.52
meta-llama/Llama-3.1-8B;language_scenario;Estonia;Estonian;36.14;63.52;45.91;849.5;0.2;0.63;856.5;0.02;0.72
meta-llama/Llama-3.1-8B;language_scenario;Finland;Swedish;60.23;69.89;69.85;466.0;0.06;0.48;832.0;0.54;0.61
meta-llama/Llama-3.1-8B;language_scenario;Finland;Finnish;37.66;52.05;69.85;387.5;0.0;0.69;826.5;0.01;0.68
meta-llama/Llama-3.1-8B;language_scenario;France;French;16.82;60.95;61.38;77.5;0.0;0.71;1225.5;0.92;0.7
meta-llama/Llama-3.1-8B;language_scenario;Georgia;Georgian;27.94;53.73;11.88;369.0;0.0;0.48;274.5;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;Germany;German;50.0;50.0;69.1;822.0;0.0;0.63;822.0;0.0;0.63
meta-llama/Llama-3.1-8B;language_scenario;Greece;Modern Greek;82.25;64.54;69.18;493.5;0.24;0.59;909.5;0.5;0.59
meta-llama/Llama-3.1-8B;language_scenario;Greece;Greek;82.25;64.54;69.18;493.5;0.24;0.59;909.5;0.5;0.59
meta-llama/Llama-3.1-8B;language_scenario;Hungary;Hungarian;48.84;50.94;22.7;636.5;0.0;0.66;622.0;0.0;0.69
meta-llama/Llama-3.1-8B;language_scenario;Iceland;Icelandic;50.0;50.0;84.06;436.0;0.0;0.68;436.0;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Ireland;Irish;50.0;50.0;62.84;984.5;0.04;0.68;984.5;0.04;0.68
meta-llama/Llama-3.1-8B;language_scenario;Ireland;English;64.05;79.71;62.84;448.0;0.76;0.55;476.5;0.01;0.55
meta-llama/Llama-3.1-8B;language_scenario;Italy;Italian;56.98;75.11;24.41;493.5;0.0;0.81;252.5;0.0;0.89
meta-llama/Llama-3.1-8B;language_scenario;Netherlands;Dutch;50.0;50.0;63.82;985.5;0.04;0.68;985.5;0.04;0.68
meta-llama/Llama-3.1-8B;language_scenario;Kosovo;Serbian;38.11;59.69;34.82;1142.0;0.44;0.67;742.5;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;Kosovo;Albanian;59.36;59.09;34.82;532.0;0.0;0.7;665.5;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;Latvia;Latvian;50.0;50.0;25.74;685.5;0.0;0.66;685.5;0.0;0.66
meta-llama/Llama-3.1-8B;language_scenario;Liechtenstein;German;50.0;50.0;28.96;762.5;0.0;0.68;762.5;0.0;0.68
meta-llama/Llama-3.1-8B;language_scenario;Lithuania;Lithuanian;50.36;62.55;24.09;477.5;0.0;0.65;387.5;0.0;0.74
meta-llama/Llama-3.1-8B;language_scenario;Luxembourg;Luxembourgish;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.1-8B;language_scenario;Luxembourg;German;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.1-8B;language_scenario;Luxembourg;French;16.82;60.95;68.41;41.0;0.0;0.76;1006.5;0.23;0.66
meta-llama/Llama-3.1-8B;language_scenario;Malta;Maltese;18.03;50.01;88.83;61.5;0.0;1.05;278.0;0.0;0.67
meta-llama/Llama-3.1-8B;language_scenario;Malta;English;64.05;79.71;88.83;191.5;0.0;0.54;347.5;0.03;0.35
meta-llama/Llama-3.1-8B;language_scenario;Moldova;Romanian;60.3;67.48;38.41;617.0;0.02;0.76;512.0;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;Monaco;French;16.82;60.95;13.7;208.5;0.3;0.33;237.0;0.0;0.8
meta-llama/Llama-3.1-8B;language_scenario;Montenegro;Montenegrin;50.0;50.0;49.28;1342.0;0.96;0.66;1342.0;0.96;0.66
meta-llama/Llama-3.1-8B;language_scenario;North Macedonia;Macedonian;29.33;63.98;29.26;919.5;0.69;0.6;489.5;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;North Macedonia;Albanian;59.36;59.09;29.26;400.0;0.0;0.67;526.0;0.0;0.73
meta-llama/Llama-3.1-8B;language_scenario;Norway;Bokmål;40.0;62.02;68.6;522.0;0.0;0.75;999.5;0.29;0.66
meta-llama/Llama-3.1-8B;language_scenario;Poland;Polish;45.81;72.81;20.5;394.0;0.0;0.62;213.0;0.0;0.87
meta-llama/Llama-3.1-8B;language_scenario;Portugal;Portuguese;43.46;82.46;66.99;286.0;0.0;0.59;563.5;0.06;0.53
meta-llama/Llama-3.1-8B;language_scenario;Romania;Romanian;60.3;67.48;18.63;343.5;0.0;0.8;243.0;0.0;0.83
meta-llama/Llama-3.1-8B;language_scenario;Russia;Russian;30.7;63.69;2.0;0.0;0.0;0.39;43.5;0.0;0.87
meta-llama/Llama-3.1-8B;language_scenario;San Marino;Italian;56.98;75.11;14.97;209.5;0.0;0.73;85.5;0.0;0.89
meta-llama/Llama-3.1-8B;language_scenario;Serbia;Serbian;38.11;59.69;35.26;1135.0;0.53;0.63;769.5;0.0;0.72
meta-llama/Llama-3.1-8B;language_scenario;Slovakia;Slovak;5.87;49.84;27.17;91.0;0.0;0.42;723.0;0.0;0.69
meta-llama/Llama-3.1-8B;language_scenario;Slovenia;Slovene;27.93;54.89;50.29;460.0;0.0;0.62;1209.5;0.44;0.63
meta-llama/Llama-3.1-8B;language_scenario;Spain;Spanish;45.33;67.29;77.97;262.0;0.0;0.65;706.5;0.03;0.55
meta-llama/Llama-3.1-8B;language_scenario;Sweden;Swedish;60.23;69.89;66.07;655.0;0.34;0.54;1070.0;0.99;0.62
meta-llama/Llama-3.1-8B;language_scenario;Switzerland;Italian;56.98;75.11;50.12;548.5;0.28;0.59;505.5;0.0;0.7
meta-llama/Llama-3.1-8B;language_scenario;Switzerland;German;50.0;50.0;50.12;1317.0;0.85;0.68;1317.0;0.85;0.68
meta-llama/Llama-3.1-8B;language_scenario;Switzerland;French;16.82;60.95;50.12;126.0;0.0;0.58;975.5;0.08;0.76
meta-llama/Llama-3.1-8B;language_scenario;Turkey;Turkish;13.08;56.84;4.75;57.5;0.01;0.2;86.5;0.0;0.77
meta-llama/Llama-3.1-8B;language_scenario;Ukraine;Ukrainian;66.87;63.79;18.76;148.0;0.0;0.79;276.0;0.0;0.81
meta-llama/Llama-3.1-8B;language_scenario;United Kingdom;English;64.05;79.71;45.65;390.0;0.01;0.61;250.0;0.0;0.66
meta-llama/Llama-3.1-70B;language_scenario;Albania;Albanian;68.2;72.22;35.45;471.0;0.0;0.76;366.0;0.0;0.75
meta-llama/Llama-3.1-70B;language_scenario;Andorra;Catalan;79.87;77.84;43.0;239.0;0.0;0.73;391.0;0.0;0.83
meta-llama/Llama-3.1-70B;language_scenario;Armenia;Armenian;59.88;77.51;9.16;67.0;0.0;0.75;92.0;0.0;1.02
meta-llama/Llama-3.1-70B;language_scenario;Austria;German;50.0;50.0;53.98;1286.0;0.72;0.68;1286.0;0.72;0.68
meta-llama/Llama-3.1-70B;language_scenario;Azerbaijan;Azerbaijani;50.0;50.0;2.25;52.5;0.0;0.68;52.5;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Belarus;Belarusian;84.72;76.15;10.16;42.5;0.0;1.06;87.0;0.0;0.97
meta-llama/Llama-3.1-70B;language_scenario;Belarus;Russian;70.45;84.67;10.16;153.0;0.0;0.97;36.0;0.0;1.06
meta-llama/Llama-3.1-70B;language_scenario;Belgium;Dutch;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Belgium;German;50.0;50.0;85.31;337.0;0.0;0.68;337.0;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Belgium;French;27.8;80.94;85.31;79.5;0.0;0.87;435.5;0.49;0.42
meta-llama/Llama-3.1-70B;language_scenario;Bosnia & Herzegovina;Bosnian;40.67;83.36;39.63;802.0;0.85;0.55;267.5;0.0;0.79
meta-llama/Llama-3.1-70B;language_scenario;Bosnia & Herzegovina;Serbian;40.08;83.47;39.63;689.0;0.81;0.6;184.0;0.0;0.74
meta-llama/Llama-3.1-70B;language_scenario;Bosnia & Herzegovina;Croatian;43.3;77.69;39.63;877.0;0.95;0.59;315.5;0.0;0.75
meta-llama/Llama-3.1-70B;language_scenario;Bulgaria;Bulgarian;45.23;72.45;21.26;382.5;0.0;0.65;143.5;0.0;0.8
meta-llama/Llama-3.1-70B;language_scenario;Croatia;Croatian;43.3;77.69;49.14;900.0;0.59;0.66;438.0;0.0;0.72
meta-llama/Llama-3.1-70B;language_scenario;Cyprus;Modern Greek;71.63;82.53;33.69;343.5;0.0;0.84;317.0;0.0;0.94
meta-llama/Llama-3.1-70B;language_scenario;Cyprus;Greek;71.63;82.53;33.69;343.5;0.0;0.84;317.0;0.0;0.94
meta-llama/Llama-3.1-70B;language_scenario;Cyprus;Turkish;33.49;87.07;33.69;604.0;0.93;0.62;191.5;0.0;0.92
meta-llama/Llama-3.1-70B;language_scenario;Czechia;Czech;56.75;79.52;33.17;341.5;0.0;0.62;245.5;0.0;0.87
meta-llama/Llama-3.1-70B;language_scenario;Denmark;Danish;74.08;85.54;80.1;399.0;0.18;0.44;257.0;0.34;0.35
meta-llama/Llama-3.1-70B;language_scenario;Estonia;Estonian;56.14;86.29;45.91;577.0;0.15;0.59;157.5;0.0;0.69
meta-llama/Llama-3.1-70B;language_scenario;Finland;Swedish;77.73;78.59;69.85;311.0;0.39;0.52;411.5;0.33;0.56
meta-llama/Llama-3.1-70B;language_scenario;Finland;Finnish;75.51;79.82;69.85;473.0;0.46;0.53;469.0;0.22;0.51
meta-llama/Llama-3.1-70B;language_scenario;France;French;27.8;80.94;61.38;210.0;0.0;0.66;448.5;0.02;0.68
meta-llama/Llama-3.1-70B;language_scenario;Georgia;Georgian;39.63;70.31;11.88;218.5;0.0;0.56;103.5;0.0;0.88
meta-llama/Llama-3.1-70B;language_scenario;Germany;German;50.0;50.0;69.1;822.0;0.0;0.63;822.0;0.0;0.63
meta-llama/Llama-3.1-70B;language_scenario;Greece;Modern Greek;71.63;82.53;69.18;448.5;0.77;0.5;398.5;0.12;0.51
meta-llama/Llama-3.1-70B;language_scenario;Greece;Greek;71.63;82.53;69.18;448.5;0.77;0.5;398.5;0.12;0.51
meta-llama/Llama-3.1-70B;language_scenario;Hungary;Hungarian;48.84;50.94;22.7;636.5;0.0;0.66;622.0;0.0;0.69
meta-llama/Llama-3.1-70B;language_scenario;Iceland;Icelandic;50.0;50.0;84.06;436.0;0.0;0.68;436.0;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Ireland;Irish;50.0;50.0;62.84;984.5;0.04;0.68;984.5;0.04;0.68
meta-llama/Llama-3.1-70B;language_scenario;Ireland;English;51.39;94.61;62.84;327.0;0.12;0.5;55.5;0.0;0.54
meta-llama/Llama-3.1-70B;language_scenario;Italy;Italian;50.36;89.74;24.41;363.0;0.0;0.69;66.5;0.0;0.98
meta-llama/Llama-3.1-70B;language_scenario;Netherlands;Dutch;50.0;50.0;63.82;985.5;0.04;0.68;985.5;0.04;0.68
meta-llama/Llama-3.1-70B;language_scenario;Kosovo;Serbian;40.08;83.47;34.82;765.5;0.63;0.7;172.0;0.0;0.83
meta-llama/Llama-3.1-70B;language_scenario;Kosovo;Albanian;68.2;72.22;34.82;526.0;0.0;0.79;338.5;0.0;0.77
meta-llama/Llama-3.1-70B;language_scenario;Latvia;Latvian;50.0;50.0;25.74;685.5;0.0;0.66;685.5;0.0;0.66
meta-llama/Llama-3.1-70B;language_scenario;Liechtenstein;German;50.0;50.0;28.96;762.5;0.0;0.68;762.5;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Lithuania;Lithuanian;70.16;81.84;24.09;155.0;0.0;0.78;118.5;0.0;0.9
meta-llama/Llama-3.1-70B;language_scenario;Luxembourg;Luxembourgish;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.1-70B;language_scenario;Luxembourg;German;50.0;50.0;68.41;844.0;0.01;0.68;844.0;0.01;0.68
meta-llama/Llama-3.1-70B;language_scenario;Luxembourg;French;27.8;80.94;68.41;198.0;0.0;0.74;486.0;0.1;0.59
meta-llama/Llama-3.1-70B;language_scenario;Malta;Maltese;35.8;58.8;88.83;171.5;0.0;0.84;490.0;0.0;0.61
meta-llama/Llama-3.1-70B;language_scenario;Malta;English;51.39;94.61;88.83;163.0;0.0;0.7;63.0;0.12;0.21
meta-llama/Llama-3.1-70B;language_scenario;Moldova;Romanian;56.64;81.62;38.41;606.5;0.02;0.67;143.5;0.0;0.75
meta-llama/Llama-3.1-70B;language_scenario;Monaco;French;27.8;80.94;13.7;300.0;0.01;0.45;97.0;0.0;1.03
meta-llama/Llama-3.1-70B;language_scenario;Montenegro;Montenegrin;50.0;50.0;49.28;1342.0;0.96;0.66;1342.0;0.96;0.66
meta-llama/Llama-3.1-70B;language_scenario;North Macedonia;Macedonian;40.18;80.38;29.26;699.5;0.31;0.66;229.5;0.0;0.89
meta-llama/Llama-3.1-70B;language_scenario;North Macedonia;Albanian;68.2;72.22;29.26;424.0;0.0;0.79;272.0;0.0;0.79
meta-llama/Llama-3.1-70B;language_scenario;Norway;Bokmål;77.48;77.71;68.6;331.0;0.29;0.56;599.0;0.41;0.62
meta-llama/Llama-3.1-70B;language_scenario;Poland;Polish;61.25;85.82;20.5;228.5;0.0;0.76;89.5;0.0;1.01
meta-llama/Llama-3.1-70B;language_scenario;Portugal;Portuguese;68.81;87.23;66.99;571.0;0.86;0.52;172.5;0.0;0.49
meta-llama/Llama-3.1-70B;language_scenario;Romania;Romanian;56.64;81.62;18.63;282.5;0.0;0.73;90.0;0.0;0.97
meta-llama/Llama-3.1-70B;language_scenario;Russia;Russian;70.45;84.67;2.0;0.0;0.0;0.94;0.0;0.0;1.13
meta-llama/Llama-3.1-70B;language_scenario;San Marino;Italian;50.36;89.74;14.97;281.0;0.0;0.74;14.0;0.0;1.05
meta-llama/Llama-3.1-70B;language_scenario;Serbia;Serbian;40.08;83.47;35.26;654.0;0.75;0.61;136.0;0.0;0.79
meta-llama/Llama-3.1-70B;language_scenario;Slovakia;Slovak;39.67;75.22;27.17;319.5;0.22;0.56;253.0;0.0;0.85
meta-llama/Llama-3.1-70B;language_scenario;Slovenia;Slovene;37.79;78.36;50.29;603.0;0.11;0.64;326.0;0.0;0.64
meta-llama/Llama-3.1-70B;language_scenario;Spain;Spanish;71.3;83.57;77.97;460.5;0.27;0.48;479.0;0.66;0.43
meta-llama/Llama-3.1-70B;language_scenario;Sweden;Swedish;77.73;78.59;66.07;291.5;0.11;0.53;411.5;0.11;0.61
meta-llama/Llama-3.1-70B;language_scenario;Switzerland;Italian;50.36;89.74;50.12;570.5;0.86;0.53;102.0;0.0;0.68
meta-llama/Llama-3.1-70B;language_scenario;Switzerland;German;50.0;50.0;50.12;1317.0;0.85;0.68;1317.0;0.85;0.68
meta-llama/Llama-3.1-70B;language_scenario;Switzerland;French;27.8;80.94;50.12;420.5;0.0;0.63;402.0;0.0;0.82
meta-llama/Llama-3.1-70B;language_scenario;Turkey;Turkish;33.49;87.07;4.75;84.0;0.0;0.48;10.0;0.0;1.14
meta-llama/Llama-3.1-70B;language_scenario;Ukraine;Ukrainian;43.93;81.14;18.76;463.0;0.0;0.69;137.5;0.0;0.99
meta-llama/Llama-3.1-70B;language_scenario;United Kingdom;English;51.39;94.61;45.65;569.5;0.38;0.63;60.0;0.0;0.76
deepseek-chat;language_scenario;Albania;Albanian;33.93;77.11;35.45;270.0;0.64;0.58;209.5;0.0;0.75
deepseek-chat;language_scenario;Andorra;Catalan;71.27;71.45;43.0;157.5;0.0;0.65;416.5;0.0;0.8
deepseek-chat;language_scenario;Armenia;Armenian;27.48;78.84;9.16;118.5;0.01;0.45;93.5;0.0;1.05
deepseek-chat;language_scenario;Austria;German;73.38;80.67;53.98;341.5;0.03;0.66;385.0;0.0;0.69
deepseek-chat;language_scenario;Azerbaijan;Azerbaijani;51.03;87.32;2.25;40.0;0.0;0.71;16.0;0.0;1.19
deepseek-chat;language_scenario;Belarus;Belarusian;20.77;76.97;10.16;184.5;0.14;0.42;87.0;0.0;0.98
deepseek-chat;language_scenario;Belarus;Russian;46.63;82.86;10.16;158.5;0.0;0.68;113.0;0.0;1.1
deepseek-chat;language_scenario;Belgium;Dutch;67.8;71.96;85.31;163.0;0.01;0.44;356.5;0.02;0.48
deepseek-chat;language_scenario;Belgium;German;73.38;80.67;85.31;174.5;0.04;0.42;324.0;0.25;0.36
deepseek-chat;language_scenario;Belgium;French;45.84;78.87;85.31;48.0;0.0;0.65;339.5;0.34;0.43
